run_id,launched_at,system,level,arm,predictor,score_mode,d2_ratio,seed,n_members,k_acq,cluster,job_id,status,epochs_on_disk,dir_state,code_hash,output_dir,notes
q3d_cs025_dir00_s44,2026-08-23T15:11:14,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,dir00_s44,fm_ensemble,direct,0.0,44,5,20,ilab,239281,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_dir00_s44,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_epi_var,2026-08-23T15:11:14,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,epi_var,fm_ensemble,epistemic_var,1.0,42,5,20,ilab,239282,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_epi_var,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_cs025_partx,2026-08-23T15:11:14,quadrotor3d_stoch,corridor_sine_ambient/f_0.25,partx,gp,partx,1.0,42,5,20,ilab,239283,launched,1,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_cs025_partx,"quad3D corridor_sine_ambient launched 2026-08-23 15:10 after PAUSING the quad3D noisy_dynamics campaign: all 26 q3d_nd jobs (f_0.048 12 running + f_0.060 1 running/13 pending, plus resumes 238405/239211) were scancelled by user instruction. Cancel == pause: every run dir is intact and resumable via scripts/resume_adaptive.py, 109 artifacts preserved (f_0.048 depths recorded in scratchpad/q3d_nd_depths_at_pause.txt: partx 18, clf_dir00 18, clf_epi_var 11, clf_yield 9, dir00_s42 8, epi_var_anch 6, dir00_s43 6, dir00_s44 6, clf_epi_bald 6, epi_var 5, epi_bald 5, yield_a1 4, clf_epi_var_anch 4, yield_mlp 3; f_0.060 dir00_s42 was 8% into its first eval and holds 0 artifacts). Budget 10000/5000/18 from the system config, acquisition.n_candidates=250000, filter_confident_pairs=false, same as the nd fleet. MEMORY IS SPLIT BY EVIDENCE, not the blanket 8G: the four FM acquisition arms epi_var_anch/epi_bald/yield_a1/yield_mlp each OOMed at 8G on nd f_0.048 because acquisition selects long trajectories and pair count outgrows trajectory count (epi_bald 4204245 pairs vs dir00_s42 1526054 at 30000 trajectories, 2.75x; yield_a1 6715388 at 25000), so those 8 runs go at 64G and the other 20 at 8G. Corridor levels are ~1x body weight (0.944 and 1.133) against quad2D max 0.755x -- NOT on a common scale with any 2D level or with the nd family; never pool. frac_mid is 0.108 (f_0.25) / 0.130 (f_0.30), well below nd f_0.048+ 0.23, so expect less separating power between arms."
q3d_nd048_epi_var_anch,2026-08-23T14:13:47,quadrotor3d_stoch,noisy_dynamics/f_0.048,epi_var_anch,fm_ensemble,epistemic_var,0.5,42,5,20,ilab,239211,launched,6,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_epi_var_anch,"RESUME of job 226518, OUT_OF_MEMORY at 1-01:03:48 with MaxRSS 8388908K against --mem=8G (2 oom_kill events, rlab2) while training epoch 6. Six artifacts (epoch_000-005) kept; the partial epoch_006 dir is deleted by resume_adaptive.py's default. Same pair-count mechanism as epi_bald (job 226519 -> 238405) and both yield arms: at 35000 trajectories epi_var_anch holds 4186889 endpoint pairs against dir00_s42's 1779947 at the same trajectory count, a 2.35x ratio still widening. Resumed at --mem=64G. Four of the six FM acquisition arms on this level have now needed 64G; only the three dir00 seeds and epi_var remain at 8G. Note epochs 4 and 5 carry endpoint_error flags (inf and 9.13e+11); their ROA metrics are clean."
q3d_nd048_epi_bald,2026-08-23T10:34:06,quadrotor3d_stoch,noisy_dynamics/f_0.048,epi_bald,fm_ensemble,epistemic_bald,1.0,42,5,20,ilab,238405,launched,5,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_epi_bald,"RESUME of job 226519, which hit OUT_OF_MEMORY at 21:28:06 with MaxRSS 8388012K against --mem=8G (2 oom_kill events, rlab2) while training epoch 5. Five artifacts (epoch_000-004) kept; the partial epoch_005 dir is deleted by resume_adaptive.py's default. Cause is pair count, not trajectory count: BALD acquisition selects long trajectories, so at 30000 trajectories epi_bald holds 4204245 endpoint pairs against dir00_s42's 1526054 at the same trajectory count, a 2.75x ratio that keeps growing. Same mechanism that took yield_mlp (job 229204) and yield_a1 (job 234513) to 64G. Resumed at --mem=64G. Note epoch_004 carries a nan endpoint_error flag; its ROA metrics are clean."
q3d_nd048_yield_a1,2026-08-23T00:34:20,quadrotor3d_stoch,noisy_dynamics/f_0.048,yield_a1,fm_ensemble,yield_a1,1.0,42,5,20,ilab,234513,launched,4,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_yield_a1,"RESUME of job 226520 (OUT_OF_MEMORY, MaxRSS 8387992K against --mem=8G, killed 11h28m in while loading epoch 3 data; 3 artifacts on disk, dir NOT cleared). Same pair-count cause as yield_mlp: 4845971 pairs at 16000 trajectories against dir00_s42 1027989. Resubmitted at --mem=64G. SEPARATE ISSUE, epoch_002 carries an endpoint_error MAGNITUDE FLAG: overall_mae 1.04e+09, success_mae 1.59e+09, per-component up to 6.55e+08 -- but overall_median 0.0399 and orientation_geodesic 0.055 are normal, so this is a small set of diverged endpoint samples, not a model-wide blowup. p_invalid 0.0000 and the scored ROA metrics for that epoch are in-family (KL 0.1232, sAUROC 0.9467). Epoch retained in the CSV; flagged for review."
q3d_nd048_yield_mlp,2026-08-22T19:06:03,quadrotor3d_stoch,noisy_dynamics/f_0.048,yield_mlp,fm_ensemble,yield_mlp,1.0,42,5,20,ilab,229204,launched,3,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_yield_mlp,"RESUME of job 226521 (OUT_OF_MEMORY, MaxRSS 8387716K against --mem=8G, killed entering epoch 2 with 2 artifacts on disk; dir NOT cleared). Resubmitted at --mem=64G via the new scripts/sbatch_ilab_resume.sh, which calls resume_adaptive.py so the run continues from epoch 2 rather than restarting. Root cause is pair count, not trajectory count: at 16000 trajectories yield_mlp builds 4753854 training pairs against dir00_s42 1027989 and epi_var 1142749, a 4.6x ratio, because yield-aware acquisition selects long trajectories and pairs scale with length (L_succ 661.8 vs L_fail 33.2 on this level). yield_a1 shows the same shape at 4845971 pairs (4.71x) and is the next OOM candidate at 8G."
q3d_nd048_epi_bald,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.048,epi_bald,fm_ensemble,epistemic_bald,1.0,42,5,20,ilab,226519,launched,5,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_epi_bald,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_yield_a1,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.048,yield_a1,fm_ensemble,epi_var_yield,1.0,42,5,20,ilab,226520,launched,4,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_yield_a1,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_yield_mlp,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.048,yield_mlp,fm_ensemble,yield_mlp,1.0,42,5,20,ilab,226521,launched,3,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_yield_mlp,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_dir00_s42,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,dir00_s42,fm_ensemble,direct,0.0,42,5,20,ilab,226528,launched,0,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_dir00_s42,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_dir00_s43,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,dir00_s43,fm_ensemble,direct,0.0,43,5,20,ilab,226529,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_dir00_s43,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_dir00_s44,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,dir00_s44,fm_ensemble,direct,0.0,44,5,20,ilab,226530,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_dir00_s44,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_epi_bald,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,epi_bald,fm_ensemble,epistemic_bald,1.0,42,5,20,ilab,226533,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_epi_bald,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_epi_var,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,epi_var,fm_ensemble,epistemic_var,1.0,42,5,20,ilab,226531,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_epi_var,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_epi_var_anch,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,epi_var_anch,fm_ensemble,epistemic_var,0.5,42,5,20,ilab,226532,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_epi_var_anch,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_yield_a1,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,yield_a1,fm_ensemble,epi_var_yield,1.0,42,5,20,ilab,226534,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_yield_a1,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_yield_mlp,2026-08-22T10:22:06,quadrotor3d_stoch,noisy_dynamics/f_0.060,yield_mlp,fm_ensemble,yield_mlp,1.0,42,5,20,ilab,226535,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_yield_mlp,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_dir00_s42,2026-08-22T10:22:05,quadrotor3d_stoch,noisy_dynamics/f_0.048,dir00_s42,fm_ensemble,direct,0.0,42,5,20,ilab,226514,launched,8,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_dir00_s42,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_dir00_s43,2026-08-22T10:22:05,quadrotor3d_stoch,noisy_dynamics/f_0.048,dir00_s43,fm_ensemble,direct,0.0,43,5,20,ilab,226515,launched,6,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_dir00_s43,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_dir00_s44,2026-08-22T10:22:05,quadrotor3d_stoch,noisy_dynamics/f_0.048,dir00_s44,fm_ensemble,direct,0.0,44,5,20,ilab,226516,launched,6,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_dir00_s44,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_epi_var,2026-08-22T10:22:05,quadrotor3d_stoch,noisy_dynamics/f_0.048,epi_var,fm_ensemble,epistemic_var,1.0,42,5,20,ilab,226517,launched,5,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_epi_var,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd048_epi_var_anch,2026-08-22T10:22:05,quadrotor3d_stoch,noisy_dynamics/f_0.048,epi_var_anch,fm_ensemble,epistemic_var,0.5,42,5,20,ilab,226518,launched,6,local,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd048_epi_var_anch,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler starts array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_clf_dir00,2026-08-22T10:21:38,quadrotor3d_stoch,noisy_dynamics/f_0.060,clf_dir00,clf_ensemble,direct,0.0,42,5,20,ilab,226537,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_clf_dir00,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler `starts` array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_clf_epi_bald,2026-08-22T10:21:38,quadrotor3d_stoch,noisy_dynamics/f_0.060,clf_epi_bald,clf_ensemble,epistemic_bald,1.0,42,5,20,ilab,226540,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_clf_epi_bald,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler `starts` array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_clf_epi_var,2026-08-22T10:21:38,quadrotor3d_stoch,noisy_dynamics/f_0.060,clf_epi_var,clf_ensemble,epistemic_var,1.0,42,5,20,ilab,226539,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_clf_epi_var,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler `starts` array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
q3d_nd060_clf_epi_var_anch,2026-08-22T10:21:38,quadrotor3d_stoch,noisy_dynamics/f_0.060,clf_epi_var_anch,clf_ensemble,epistemic_var,0.5,42,5,20,ilab,226541,launched,,missing,9b1460758b92,/common/users/shared/pracsys/adaptive_roa_experiments/quadrotor_stoch/q3d_nd060_clf_epi_var_anch,"init10000 step5000 n_epochs18 = 100000 trajectories (12.5% of the 800k pool); acquisition.n_candidates=250000 (top-2% selectivity; 50000 would have been top-10% at this step size); K_acq=20 unchanged; --mem=8G; filter_confident_pairs=false. Supersedes the 08-21 fleet (job 218355-218458), whose 20 scored arms all died in Quadrotor3DSystem.normalize_state: get_start_states returned the npz 12-D Euler `starts` array while the model trains on the 13-D quaternion states[offsets[r]] row, and the two disagree on angular velocity (r=-0.006). Fixed in npz_data_source.py by sourcing start_states from states[offsets[rollout_ids]]; quad2D verified bit-identical. attractor_radius=0.3 saturation check still deferred to post-hoc."
